Accession	Term	experimental evidence	biotype	life cycle stage	Sample Type	Curator (SIMR id)	PMID	Date
AFJ24744.1	PLANA:0004517: blastomere	ECO:0001047	PLANA:0000027	PLANA:0000004	PLANA:0000136	eld	28072387	Tue Dec 17 14:08:52 2019
RNR_M2-2	PLANA:0004517: blastomere	ECO:0001047	PLANA:0000027	PLANA:0000004	PLANA:0000136	eld	28072387	Tue Dec 17 14:08:52 2019
SMED30004304	PLANA:0004517: blastomere	ECO:0001047	PLANA:0000027	PLANA:0000005	PLANA:0000136	eld	28072387	Tue Dec 17 14:08:54 2019
PCNA	PLANA:0004517: blastomere	ECO:0001047	PLANA:0000027	PLANA:0000005	PLANA:0000136	eld	28072387	Tue Dec 17 14:08:54 2019
EU856391	PLANA:0004517: blastomere	ECO:0001047	PLANA:0000027	PLANA:0000005	PLANA:0000136	eld	28072387	Tue Dec 17 14:08:54 2019
SMED30010115	PLANA:0004517: blastomere	ECO:0001047	PLANA:0000027	PLANA:0000005	PLANA:0000136	eld	28072387	Tue Dec 17 14:08:54 2019
AFJ24744.1	PLANA:0004517: blastomere	ECO:0001047	PLANA:0000027	PLANA:0000005	PLANA:0000136	eld	28072387	Tue Dec 17 14:08:54 2019
RNR_M2-2	PLANA:0004517: blastomere	ECO:0001047	PLANA:0000027	PLANA:0000005	PLANA:0000136	eld	28072387	Tue Dec 17 14:08:54 2019
SMED30004304	PLANA:0000429: neoblast	ECO:0001839	PLANA:0000027	PLANA:0000006	PLANA:0000136	eld	28072387	Tue Dec 17 14:09:11 2019
PCNA	PLANA:0000429: neoblast	ECO:0001839	PLANA:0000027	PLANA:0000006	PLANA:0000136	eld	28072387	Tue Dec 17 14:09:11 2019
EU856391	PLANA:0000429: neoblast	ECO:0001839	PLANA:0000027	PLANA:0000006	PLANA:0000136	eld	28072387	Tue Dec 17 14:09:11 2019
SMED30010115	PLANA:0000429: neoblast	ECO:0001839	PLANA:0000027	PLANA:0000006	PLANA:0000136	eld	28072387	Tue Dec 17 14:09:11 2019
AFJ24744.1	PLANA:0000429: neoblast	ECO:0001839	PLANA:0000027	PLANA:0000006	PLANA:0000136	eld	28072387	Tue Dec 17 14:09:11 2019
RNR_M2-2	PLANA:0000429: neoblast	ECO:0001839	PLANA:0000027	PLANA:0000006	PLANA:0000136	eld	28072387	Tue Dec 17 14:09:11 2019
SMED30004304	PLANA:0000429: neoblast	ECO:0001839	PLANA:0000027	PLANA:0000007	PLANA:0000136	eld	28072387	Tue Dec 17 14:09:15 2019
PCNA	PLANA:0000429: neoblast	ECO:0001839	PLANA:0000027	PLANA:0000007	PLANA:0000136	eld	28072387	Tue Dec 17 14:09:15 2019
EU856391	PLANA:0000429: neoblast	ECO:0001839	PLANA:0000027	PLANA:0000007	PLANA:0000136	eld	28072387	Tue Dec 17 14:09:15 2019
SMED30010115	PLANA:0000429: neoblast	ECO:0001839	PLANA:0000027	PLANA:0000007	PLANA:0000136	eld	28072387	Tue Dec 17 14:09:15 2019
AFJ24744.1	PLANA:0000429: neoblast	ECO:0001839	PLANA:0000027	PLANA:0000007	PLANA:0000136	eld	28072387	Tue Dec 17 14:09:15 2019
RNR_M2-2	PLANA:0000429: neoblast	ECO:0001839	PLANA:0000027	PLANA:0000007	PLANA:0000136	eld	28072387	Tue Dec 17 14:09:15 2019
SMED30004304	PLANA:0000429: neoblast	ECO:0001839	PLANA:0000027	PLANA:0000008	PLANA:0000136	eld	28072387	Tue Dec 17 14:09:18 2019
PCNA	PLANA:0000429: neoblast	ECO:0001839	PLANA:0000027	PLANA:0000008	PLANA:0000136	eld	28072387	Tue Dec 17 14:09:18 2019
EU856391	PLANA:0000429: neoblast	ECO:0001839	PLANA:0000027	PLANA:0000008	PLANA:0000136	eld	28072387	Tue Dec 17 14:09:18 2019
SMED30010115	PLANA:0000429: neoblast	ECO:0001839	PLANA:0000027	PLANA:0000008	PLANA:0000136	eld	28072387	Tue Dec 17 14:09:18 2019
AFJ24744.1	PLANA:0000429: neoblast	ECO:0001839	PLANA:0000027	PLANA:0000008	PLANA:0000136	eld	28072387	Tue Dec 17 14:09:18 2019
RNR_M2-2	PLANA:0000429: neoblast	ECO:0001839	PLANA:0000027	PLANA:0000008	PLANA:0000136	eld	28072387	Tue Dec 17 14:09:18 2019
SMED30028442	PLANA:0000023: embryonic pharynx	ECO:0001839	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Tue Dec 17 14:11:06 2019
SMED30028442	PLANA:0002087: primitive gut	ECO:0001839	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Tue Dec 17 14:11:06 2019
LYAG-like	PLANA:0000023: embryonic pharynx	ECO:0001839	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Tue Dec 17 14:11:06 2019
LYAG-like	PLANA:0002087: primitive gut	ECO:0001839	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Tue Dec 17 14:11:06 2019
