Accession	Term	experimental evidence	biotype	life cycle stage	Sample Type	Curator (SIMR id)	PMID	Date
SMED_01626_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:26 2020
SmWIOct06_100020	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:26 2020
SmWIOct06_100024	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:26 2020
SMED_06686_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:26 2020
SmWIOct06_100018	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:26 2020
SmWIOct06_100023	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:26 2020
SMED_24237_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:26 2020
SMED_28346_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:26 2020
SmWIOct06_100019	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:26 2020
SMED_29717_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:26 2020
SMED_01384_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:26 2020
SMED_04546_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:26 2020
SmWIOct06_100022	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:26 2020
SMED_04745_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:26 2020
SMED_04206_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SmWIOct06_023556	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SmWIOct06_038232	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SMED_05209_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SMED_24793_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SMED_24356_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SMED_25331_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SMED_28943_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SMED_02599_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SmWIOct06_014491	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SMED_14575_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SMED_02252_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SMED_08941_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SMED_23329_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SMED_30280_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SMED_01064_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SMED_11833_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SmWIOct06_036167	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SMED_02486_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SMED_08243_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SmWIOct06_033228	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SMED_04831_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SmWIOct06_036497	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SMED_21206_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SMED_35246_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SMED_26316_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SmWIOct06_026381	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SMED_04153_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SMED_11833_V2_2	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SmWIOct06_009256	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SMED_32947_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SMED_05169_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SMED_04028_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SMED_05273_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SmWIOct06_021000	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SMED_00734_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SMED_20971_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SMED_20741_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SMED_00943_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SMED_02069_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SmWIOct06_100002	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SMED_11330_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SMED_10963_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SmWIOct06_100006	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SmWIOct06_038417	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SMED_34561_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SMED_03124_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SMED_04043_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SMED_05867_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SMED_28958_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SMED_10009_V2_2	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SMED_33625_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SmWIOct06_014611	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SMED_27054_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SMED_21037_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SMED_04206_V2_2	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SMED_16452_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SMED_02149_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SMED_02093_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SMED_02978_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SMED_19200_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SMED_05200_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SMED_14055_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:27 2020
SmWIOct06_041568	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:28 2020
SMED_09394_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:28 2020
SMED_05855_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:28 2020
SMED_17522_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:28 2020
SMED_34800_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:28 2020
SMED_07069_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:28 2020
SMED_03674_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:28 2020
SMED_09673_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:28 2020
SmWIOct06_001714	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:28 2020
SMED_08782_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:28 2020
SmWIOct06_100004	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:28 2020
SMED_31753_V2_1	PLANA:0000429: neoblast	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	22385657	Fri Jan 17 09:50:28 2020
