Accession	Term	experimental evidence	biotype	life cycle stage	Sample Type	Curator (ORCID)	PMID	Date
SmedASXL_007522	PLANA:0000419: prepharyngeal region	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0002-7535-4407	27034770	Tue Mar 16 17:25:47 2021
SmedASXL_007522	PLANA:0000419: prepharyngeal region	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0002-7535-4407	27034770	Tue Mar 16 17:26:09 2021
SmedASXL_007522	BSPO:0000079: dorsal region	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0002-7535-4407	27034770	Tue Mar 16 17:26:51 2021
SmedASXL_008878	BSPO:0000072: posterior region	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0002-7535-4407	27034770	Tue Mar 16 17:27:59 2021
SmedASXL_008878	PLANA:0000420: parapharyngeal region	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0002-7535-4407	27034770	Tue Mar 16 17:28:10 2021
SmedASXL_008878	PLANA:0000421: tail region	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0002-7535-4407	27034770	Tue Mar 16 17:28:10 2021
SmedASXL_008878	PLANA:0000420: parapharyngeal region	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0002-7535-4407	27034770	Tue Mar 16 17:28:25 2021
SmedASXL_008878	PLANA:0000421: tail region	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0002-7535-4407	27034770	Tue Mar 16 17:28:25 2021
SmedASXL_008878	BSPO:0000072: posterior region	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0002-7535-4407	27034770	Tue Mar 16 17:28:25 2021
SmedASXL_008878	PLANA:0000103: central nervous system	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0002-7535-4407	27034770	Tue Mar 16 17:29:21 2021
SmedASXL_008764	BSPO:0000072: posterior region	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0002-7535-4407	27034770	Tue Mar 16 17:30:36 2021
SmedASXL_008764	PLANA:0000420: parapharyngeal region	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0002-7535-4407	27034770	Tue Mar 16 17:30:36 2021
SmedASXL_008764	PLANA:0000421: tail region	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0002-7535-4407	27034770	Tue Mar 16 17:30:37 2021
SmedASXL_008764	PLANA:0000419: prepharyngeal region	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0002-7535-4407	27034770	Tue Mar 16 17:30:37 2021
SmedASXL_066865	BSPO:0000072: posterior region	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0002-7535-4407	27034770	Tue Mar 16 17:30:37 2021
SmedASXL_066865	PLANA:0000420: parapharyngeal region	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0002-7535-4407	27034770	Tue Mar 16 17:30:37 2021
SmedASXL_066865	PLANA:0000421: tail region	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0002-7535-4407	27034770	Tue Mar 16 17:30:37 2021
SmedASXL_066865	PLANA:0000419: prepharyngeal region	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0002-7535-4407	27034770	Tue Mar 16 17:30:37 2021
SmedASXL_008764	BSPO:0000072: posterior region	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0002-7535-4407	27034770	Tue Mar 16 17:30:42 2021
SmedASXL_008764	PLANA:0000420: parapharyngeal region	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0002-7535-4407	27034770	Tue Mar 16 17:30:42 2021
SmedASXL_008764	PLANA:0000421: tail region	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0002-7535-4407	27034770	Tue Mar 16 17:30:42 2021
SmedASXL_008764	PLANA:0000419: prepharyngeal region	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0002-7535-4407	27034770	Tue Mar 16 17:30:42 2021
SmedASXL_066865	BSPO:0000072: posterior region	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0002-7535-4407	27034770	Tue Mar 16 17:30:42 2021
SmedASXL_066865	PLANA:0000420: parapharyngeal region	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0000136	0000-0002-7535-4407	27034770	Tue Mar 16 17:30:42 2021
