Accession	Term	experimental evidence	biotype	life cycle stage	Sample Type	Curator (SIMR id)	PMID	Date
dd_Smed_v4_14806_0_1	PLANA:0000014: zeta neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 12:49:12 2019
dd_Smed_v4_3517_0_1	PLANA:0000014: zeta neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 12:49:12 2019
dd_Smed_v4_7837_0_1	PLANA:0000014: zeta neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 12:49:12 2019
dd_Smed_v4_11583_0_1	PLANA:0000014: zeta neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 12:49:12 2019
dd_Smed_v4_21084_0_1	PLANA:0000014: zeta neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 12:49:12 2019
dd_Smed_v4_11558_0_1	PLANA:0000014: zeta neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 12:49:12 2019
dd_Smed_v4_16468_0_1	PLANA:0000014: zeta neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 12:49:12 2019
dd_Smed_v4_7519_0_1	PLANA:0000014: zeta neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 12:49:12 2019
dd_Smed_v4_659_0_1	PLANA:0000014: zeta neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 12:49:12 2019
dd_Smed_v4_11487_0_1	PLANA:0000014: zeta neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 12:49:12 2019
dd_Smed_v4_648_0_1	PLANA:0000014: zeta neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 12:49:12 2019
dd_Smed_v4_4804_0_1	PLANA:0000014: zeta neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 12:49:12 2019
dd_Smed_v4_5956_0_1	PLANA:0000014: zeta neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 12:49:12 2019
dd_Smed_v4_3777_0_1	PLANA:0000014: zeta neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 12:49:12 2019
dd_Smed_v4_6783_0_1	PLANA:0000014: zeta neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 12:49:12 2019
dd_Smed_v4_6734_0_1	PLANA:0000014: zeta neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 12:49:12 2019
dd_Smed_v4_11475_0_1	PLANA:0000014: zeta neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 12:49:12 2019
dd_Smed_v4_6732_0_1	PLANA:0000014: zeta neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 12:49:12 2019
dd_Smed_v4_2682_0_1	PLANA:0000014: zeta neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 12:49:12 2019
dd_Smed_v4_2286_0_1	PLANA:0000014: zeta neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 12:49:12 2019
dd_Smed_v4_18869_0_1	PLANA:0000014: zeta neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 12:49:12 2019
dd_Smed_v4_5764_0_1	PLANA:0000014: zeta neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 12:49:12 2019
dd_Smed_v4_1920_0_1	PLANA:0000014: zeta neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 12:49:12 2019
dd_Smed_v4_3708_0_1	PLANA:0000014: zeta neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 12:49:12 2019
dd_Smed_v4_11265_0_1	PLANA:0000014: zeta neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 12:49:12 2019
dd_Smed_v4_9821_0_1	PLANA:0000014: zeta neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 12:49:12 2019
dd_Smed_v4_22739_0_1	PLANA:0000014: zeta neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 12:49:12 2019
dd_Smed_v4_7015_0_1	PLANA:0000014: zeta neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 12:49:12 2019
dd_Smed_v4_8626_0_1	PLANA:0000014: zeta neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 12:49:12 2019
dd_Smed_v4_4273_0_1	PLANA:0000014: zeta neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 12:49:12 2019
dd_Smed_v4_14111_0_1	PLANA:0000014: zeta neoblast	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 12:49:12 2019
