Accession	Term	experimental evidence	biotype	life cycle stage	Sample Type	Curator (ORCID)	PMID	Date
p53	PLANA:0002142: parenchyma	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	20040488	Wed Dec 11 18:00:34 2019
p53	PLANA:0000429: neoblast	ECO:0001047	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	20040488	Wed Dec 11 18:01:02 2019
p53	PLANA:0000028: Category 2 cell (Synonym = early progeny	ECO:0001047	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	20040488	Wed Dec 11 18:01:02 2019
p53	PLANA:0000035: Category 3 cell (Synonym = late progeny	ECO:0001047	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	20040488	Wed Dec 11 18:01:02 2019
p53	PLANA:0000429: neoblast	ECO:0001047	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	20040488	Wed Dec 11 18:01:26 2019
p53	PLANA:0002109: X1 cell	ECO:0001047	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	20040488	Wed Dec 11 18:01:27 2019
p53	PLANA:0002111: X2 cell	ECO:0001047	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	20040488	Wed Dec 11 18:01:27 2019
p53	PLANA:0002112: Xins cell	ECO:0001047	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	20040488	Wed Dec 11 18:01:27 2019
