Accession	Term	experimental evidence	biotype	life cycle stage	Sample Type	Curator (ORCID)	PMID	Date
H.2.12c	PLANA:0002013: Category 1 cell	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:07:07 2019
H.39.11e	PLANA:0002013: Category 1 cell	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:07:07 2019
H.56.5g	PLANA:0002013: Category 1 cell	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:07:07 2019
NB.19.5f	PLANA:0002013: Category 1 cell	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:07:07 2019
H.48.9h	PLANA:0002013: Category 1 cell	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:07:07 2019
H.22.5f	PLANA:0002013: Category 1 cell	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:07:07 2019
H.50.4d	PLANA:0002013: Category 1 cell	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:07:07 2019
NB.15.8c	PLANA:0002013: Category 1 cell	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:07:07 2019
H.9.4h	PLANA:0002013: Category 1 cell	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:07:07 2019
NB.32.8d	PLANA:0002013: Category 1 cell	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:07:07 2019
H.8.11d	PLANA:0002013: Category 1 cell	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:07:07 2019
H.33.12d	PLANA:0002013: Category 1 cell	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:07:07 2019
H.2.12c	PLANA:0002013: Category 1 cell	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:07:34 2019
H.39.11e	PLANA:0002013: Category 1 cell	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:07:34 2019
H.56.5g	PLANA:0002013: Category 1 cell	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:07:34 2019
NB.19.5f	PLANA:0002013: Category 1 cell	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:07:34 2019
H.48.9h	PLANA:0002013: Category 1 cell	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:07:34 2019
H.22.5f	PLANA:0002013: Category 1 cell	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:07:34 2019
H.50.4d	PLANA:0002013: Category 1 cell	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:07:34 2019
NB.15.8c	PLANA:0002013: Category 1 cell	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:07:34 2019
H.9.4h	PLANA:0002013: Category 1 cell	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:07:34 2019
NB.32.8d	PLANA:0002013: Category 1 cell	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:07:34 2019
H.8.11d	PLANA:0002013: Category 1 cell	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:07:34 2019
H.33.12d	PLANA:0002013: Category 1 cell	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:07:34 2019
NB.21.11e	PLANA:0000028: Category 2 cell	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:09:19 2019
NB.32.1g	PLANA:0000028: Category 2 cell	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:09:19 2019
NB.21.11e	PLANA:0000028: Category 2 cell	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:09:28 2019
NB.32.1g	PLANA:0000028: Category 2 cell	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:09:28 2019
NB.8.8b	PLANA:0000035: Category 3 cell	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:11:00 2019
H.56.4h	PLANA:0000035: Category 3 cell	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:11:00 2019
NB.2.5d	PLANA:0000035: Category 3 cell	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:11:00 2019
H.18.4a	PLANA:0000035: Category 3 cell	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:11:00 2019
H.45.8g	PLANA:0000035: Category 3 cell	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:11:00 2019
H.63.4c	PLANA:0000035: Category 3 cell	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:11:00 2019
H.49.9f	PLANA:0000035: Category 3 cell	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:11:00 2019
NB.52.12f	PLANA:0000035: Category 3 cell	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:11:00 2019
NB.8.8b	PLANA:0000035: Category 3 cell	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:11:10 2019
H.56.4h	PLANA:0000035: Category 3 cell	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:11:10 2019
NB.2.5d	PLANA:0000035: Category 3 cell	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:11:10 2019
H.18.4a	PLANA:0000035: Category 3 cell	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:11:10 2019
H.45.8g	PLANA:0000035: Category 3 cell	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:11:10 2019
H.63.4c	PLANA:0000035: Category 3 cell	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:11:10 2019
H.49.9f	PLANA:0000035: Category 3 cell	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:11:10 2019
NB.52.12f	PLANA:0000035: Category 3 cell	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:11:10 2019
H.18.1b	PLANA:0000018: Category 4 cell	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:12:51 2019
NB.38.10e	PLANA:0000018: Category 4 cell	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:12:51 2019
H.112.11h	PLANA:0000018: Category 4 cell	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:12:51 2019
H.101.2g	PLANA:0000018: Category 4 cell	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:12:51 2019
NB.21.6b	PLANA:0000018: Category 4 cell	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:12:51 2019
H.96.10c	PLANA:0000018: Category 4 cell	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:12:51 2019
H.21.6h	PLANA:0000018: Category 4 cell	ECO:0000104	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:12:51 2019
H.18.1b	PLANA:0000018: Category 4 cell	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:12:57 2019
NB.38.10e	PLANA:0000018: Category 4 cell	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:12:57 2019
H.112.11h	PLANA:0000018: Category 4 cell	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:12:57 2019
H.101.2g	PLANA:0000018: Category 4 cell	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:12:57 2019
NB.21.6b	PLANA:0000018: Category 4 cell	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:12:57 2019
H.96.10c	PLANA:0000018: Category 4 cell	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:12:57 2019
H.21.6h	PLANA:0000018: Category 4 cell	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	18786419	Mon Dec 16 12:12:57 2019
