Accession	Term	experimental evidence	biotype	life cycle stage	Sample Type	Curator (SIMR id)	PMID	Date
Contig40636	PLANA:0000074: oocyte	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig40636	PLANA:0000231: vitelline gland (Synonym = yolk gland	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig14447	PLANA:0000074: oocyte	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig14447	PLANA:0000231: vitelline gland (Synonym = yolk gland	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig11390	PLANA:0000074: oocyte	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig11390	PLANA:0000231: vitelline gland (Synonym = yolk gland	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig19768	PLANA:0000074: oocyte	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig19768	PLANA:0000231: vitelline gland (Synonym = yolk gland	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig40684	PLANA:0000074: oocyte	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig40684	PLANA:0000231: vitelline gland (Synonym = yolk gland	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig47089	PLANA:0000074: oocyte	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig47089	PLANA:0000231: vitelline gland (Synonym = yolk gland	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig30971	PLANA:0000074: oocyte	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig30971	PLANA:0000231: vitelline gland (Synonym = yolk gland	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig21304	PLANA:0000074: oocyte	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig21304	PLANA:0000231: vitelline gland (Synonym = yolk gland	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig44881	PLANA:0000074: oocyte	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig44881	PLANA:0000231: vitelline gland (Synonym = yolk gland	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig5529	PLANA:0000074: oocyte	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig5529	PLANA:0000231: vitelline gland (Synonym = yolk gland	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig27235	PLANA:0000074: oocyte	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig27235	PLANA:0000231: vitelline gland (Synonym = yolk gland	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig26893	PLANA:0000074: oocyte	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig26893	PLANA:0000231: vitelline gland (Synonym = yolk gland	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig10743	PLANA:0000074: oocyte	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig10743	PLANA:0000231: vitelline gland (Synonym = yolk gland	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig35477	PLANA:0000074: oocyte	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig35477	PLANA:0000231: vitelline gland (Synonym = yolk gland	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig47712	PLANA:0000074: oocyte	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig47712	PLANA:0000231: vitelline gland (Synonym = yolk gland	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig37970	PLANA:0000074: oocyte	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig37970	PLANA:0000231: vitelline gland (Synonym = yolk gland	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig12844	PLANA:0000074: oocyte	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig12844	PLANA:0000231: vitelline gland (Synonym = yolk gland	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig23992	PLANA:0000074: oocyte	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig23992	PLANA:0000231: vitelline gland (Synonym = yolk gland	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig45876	PLANA:0000074: oocyte	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig45876	PLANA:0000231: vitelline gland (Synonym = yolk gland	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig51641	PLANA:0000074: oocyte	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig51641	PLANA:0000231: vitelline gland (Synonym = yolk gland	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig29944	PLANA:0000074: oocyte	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig29944	PLANA:0000231: vitelline gland (Synonym = yolk gland	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig36288	PLANA:0000074: oocyte	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig36288	PLANA:0000231: vitelline gland (Synonym = yolk gland	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig9971	PLANA:0000074: oocyte	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig9971	PLANA:0000231: vitelline gland (Synonym = yolk gland	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig36432	PLANA:0000074: oocyte	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig36432	PLANA:0000231: vitelline gland (Synonym = yolk gland	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig52367	PLANA:0000074: oocyte	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig52367	PLANA:0000231: vitelline gland (Synonym = yolk gland	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig42952	PLANA:0000074: oocyte	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig42952	PLANA:0000231: vitelline gland (Synonym = yolk gland	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig260	PLANA:0000074: oocyte	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig260	PLANA:0000231: vitelline gland (Synonym = yolk gland	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig32101	PLANA:0000074: oocyte	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig32101	PLANA:0000231: vitelline gland (Synonym = yolk gland	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig25324	PLANA:0000074: oocyte	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig25324	PLANA:0000231: vitelline gland (Synonym = yolk gland	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig21871	PLANA:0000074: oocyte	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig21871	PLANA:0000231: vitelline gland (Synonym = yolk gland	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig45500	PLANA:0000074: oocyte	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig45500	PLANA:0000231: vitelline gland (Synonym = yolk gland	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig18488	PLANA:0000074: oocyte	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig18488	PLANA:0000231: vitelline gland (Synonym = yolk gland	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig27942	PLANA:0000074: oocyte	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig27942	PLANA:0000231: vitelline gland (Synonym = yolk gland	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig45660	PLANA:0000074: oocyte	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig45660	PLANA:0000231: vitelline gland (Synonym = yolk gland	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:06 2019
Contig47698	PLANA:0000074: oocyte	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:07 2019
Contig47698	PLANA:0000231: vitelline gland (Synonym = yolk gland	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:07 2019
Contig9779	PLANA:0000074: oocyte	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:07 2019
Contig9779	PLANA:0000231: vitelline gland (Synonym = yolk gland	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:07 2019
Contig10650	PLANA:0000074: oocyte	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:07 2019
Contig10650	PLANA:0000231: vitelline gland (Synonym = yolk gland	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:07 2019
Contig30028	PLANA:0000074: oocyte	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:07 2019
Contig30028	PLANA:0000231: vitelline gland (Synonym = yolk gland	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:07 2019
Contig29941	PLANA:0000074: oocyte	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:07 2019
Contig29941	PLANA:0000231: vitelline gland (Synonym = yolk gland	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:07 2019
Contig26040	PLANA:0000074: oocyte	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:07 2019
Contig26040	PLANA:0000231: vitelline gland (Synonym = yolk gland	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:07 2019
Contig25054	PLANA:0000074: oocyte	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:07 2019
Contig25054	PLANA:0000231: vitelline gland (Synonym = yolk gland	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:07 2019
Contig38602	PLANA:0000074: oocyte	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:07 2019
Contig38602	PLANA:0000231: vitelline gland (Synonym = yolk gland	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:07 2019
Contig15165	PLANA:0000074: oocyte	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:07 2019
Contig15165	PLANA:0000231: vitelline gland (Synonym = yolk gland	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:07 2019
Contig36638	PLANA:0000074: oocyte	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:07 2019
Contig36638	PLANA:0000231: vitelline gland (Synonym = yolk gland	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:07 2019
Contig14201	PLANA:0000074: oocyte	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:07 2019
Contig14201	PLANA:0000231: vitelline gland (Synonym = yolk gland	ECO:0000295	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	28434803	Tue Nov 12 22:57:07 2019
