Accession	Term	experimental evidence	biotype	life cycle stage	Sample Type	Curator (ORCID)	PMID	Date
dd_Smed_v4_10216_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:44 2020
dd_Smed_v4_11876_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:44 2020
dd_Smed_v4_12634_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:44 2020
dd_Smed_v4_6736_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:44 2020
dd_Smed_v4_5321_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:44 2020
dd_Smed_v4_31435_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:44 2020
dd_Smed_v4_11521_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:44 2020
dd_Smed_v4_15458_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:44 2020
dd_Smed_v4_12873_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:44 2020
dd_Smed_v4_11409_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:44 2020
dd_Smed_v4_15787_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:44 2020
dd_Smed_v4_18181_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:44 2020
dd_Smed_v4_10868_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:44 2020
dd_Smed_v4_11959_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:44 2020
dd_Smed_v4_16334_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:44 2020
dd_Smed_v4_13341_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:44 2020
dd_Smed_v4_17389_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:44 2020
dd_Smed_v4_30574_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:44 2020
dd_Smed_v4_10687_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:44 2020
dd_Smed_v4_36636_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:44 2020
dd_Smed_v4_15253_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:44 2020
dd_Smed_v4_6981_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:44 2020
dd_Smed_v4_13697_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:44 2020
dd_Smed_v4_16466_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:44 2020
dd_Smed_v4_17749_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:44 2020
dd_Smed_v4_9737_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:44 2020
dd_Smed_v4_4964_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:44 2020
dd_Smed_v4_16978_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:44 2020
dd_Smed_v4_19327_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:44 2020
dd_Smed_v4_9565_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:45 2020
dd_Smed_v4_1161_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:45 2020
dd_Smed_v4_12201_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:45 2020
dd_Smed_v4_11342_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:45 2020
dd_Smed_v4_9795_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:45 2020
dd_Smed_v4_12317_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:45 2020
dd_Smed_v4_20268_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:45 2020
dd_Smed_v4_14391_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:45 2020
dd_Smed_v4_6746_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:45 2020
dd_Smed_v4_3203_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:45 2020
dd_Smed_v4_10142_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:45 2020
dd_Smed_v4_21549_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:45 2020
dd_Smed_v4_14068_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:45 2020
dd_Smed_v4_13487_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:45 2020
dd_Smed_v4_8804_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:45 2020
dd_Smed_v4_13045_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:45 2020
dd_Smed_v4_1678_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:45 2020
dd_Smed_v4_23085_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:45 2020
dd_Smed_v4_2864_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:45 2020
dd_Smed_v4_6467_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:45 2020
dd_Smed_v4_4427_0_1	PLANA:0000240: body wall musculature	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	stn	30471994	Wed Jan  8 14:20:45 2020
