Accession	Term	experimental evidence	biotype	life cycle stage	Sample Type	Curator (SIMR id)	PMID	Date
KF487109	PLANA:0000099: neuron	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	25356635	Mon Nov 11 15:28:18 2019
KF487109	PLANA:0000470: neuropil	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	25356635	Mon Nov 11 15:28:18 2019
KF487109	PLANA:0000097: ventral nerve cord	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	25356635	Mon Nov 11 15:28:19 2019
KF487109	PLANA:0000429: neoblast	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	25356635	Mon Nov 11 15:28:19 2019
KF487109	PLANA:0002062: neuropeptidergic neuron	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	25356635	Mon Nov 11 15:28:19 2019
KF487109	PLANA:0000025: nervous system	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	25356635	Mon Nov 11 15:28:19 2019
KF487109	PLANA:0000099: neuron	ECO:0001047	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	25356635	Mon Nov 11 15:28:25 2019
KF487109	PLANA:0000470: neuropil	ECO:0001047	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	25356635	Mon Nov 11 15:28:25 2019
KF487109	PLANA:0000097: ventral nerve cord	ECO:0001047	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	25356635	Mon Nov 11 15:28:25 2019
KF487109	PLANA:0000429: neoblast	ECO:0001047	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	25356635	Mon Nov 11 15:28:25 2019
KF487109	PLANA:0002062: neuropeptidergic neuron	ECO:0001047	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	25356635	Mon Nov 11 15:28:25 2019
KF487109	PLANA:0000025: nervous system	ECO:0001047	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	25356635	Mon Nov 11 15:28:25 2019
DN308442	PLANA:0000099: neuron	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	25356635	Mon Nov 11 15:35:43 2019
DN308442	PLANA:0000025: nervous system	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	25356635	Mon Nov 11 15:35:43 2019
KJ187183	PLANA:0000099: neuron	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	25356635	Mon Nov 11 15:36:27 2019
KJ187183	PLANA:0000025: nervous system	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	25356635	Mon Nov 11 15:36:27 2019
DAA33901	PLANA:0000099: neuron	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	25356635	Mon Nov 11 15:37:10 2019
DAA33901	PLANA:0000025: nervous system	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	25356635	Mon Nov 11 15:37:10 2019
DAA33901	PLANA:0000099: neuron	ECO:0001047	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	25356635	Mon Nov 11 15:37:15 2019
DAA33901	PLANA:0000025: nervous system	ECO:0001047	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	25356635	Mon Nov 11 15:37:15 2019
FG310880	PLANA:0000099: neuron	ECO:0001047	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	25356635	Mon Nov 11 15:37:53 2019
FG310880	PLANA:0000025: nervous system	ECO:0001047	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	25356635	Mon Nov 11 15:37:53 2019
