Accession	Term	experimental evidence	biotype	life cycle stage	Sample Type	Curator (ORCID)	PMID	Date
dd_Smed_v4_4621_0_1	PLANA:0000034: epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:39:24 2019
dd_Smed_v4_709_0_1	PLANA:0000034: epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:39:24 2019
dd_Smed_v4_12223_0_1	PLANA:0000034: epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:39:24 2019
dd_Smed_v4_7731_0_1	PLANA:0000034: epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:39:24 2019
dd_Smed_v4_8344_0_1	PLANA:0000034: epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:39:24 2019
dd_Smed_v4_8220_0_1	PLANA:0000034: epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:39:24 2019
dd_Smed_v4_4311_0_1	PLANA:0000034: epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:39:24 2019
dd_Smed_v4_20693_0_1	PLANA:0000034: epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:39:24 2019
dd_Smed_v4_15765_0_1	PLANA:0000034: epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:39:24 2019
dd_Smed_v4_674_0_1	PLANA:0000034: epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:39:24 2019
dd_Smed_v4_16204_0_1	PLANA:0000034: epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:39:24 2019
dd_Smed_v4_17916_0_1	PLANA:0000034: epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:39:24 2019
dd_Smed_v4_3259_0_1	PLANA:0000034: epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:39:24 2019
dd_Smed_v4_3670_0_1	PLANA:0000034: epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:39:24 2019
dd_Smed_v4_12058_0_1	PLANA:0000034: epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:39:24 2019
dd_Smed_v4_2802_0_1	PLANA:0000034: epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:39:24 2019
dd_Smed_v4_2658_0_1	PLANA:0000034: epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:39:24 2019
dd_Smed_v4_3993_0_1	PLANA:0000034: epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:39:24 2019
dd_Smed_v4_4176_0_1	PLANA:0000034: epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:39:24 2019
dd_Smed_v4_15516_0_1	PLANA:0000034: epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:39:24 2019
dd_Smed_v4_5255_0_1	PLANA:0000034: epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:39:24 2019
dd_Smed_v4_1548_0_1	PLANA:0000034: epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:39:24 2019
dd_Smed_v4_5760_0_1	PLANA:0000034: epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:39:24 2019
dd_Smed_v4_21634_0_1	PLANA:0000034: epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:39:24 2019
dd_Smed_v4_364_0_1	PLANA:0000034: epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:39:24 2019
dd_Smed_v4_155_2_1	PLANA:0000034: epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:39:24 2019
dd_Smed_v4_950_0_1	PLANA:0000034: epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:39:24 2019
dd_Smed_v4_1571_0_1	PLANA:0000034: epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:39:24 2019
dd_Smed_v4_10749_0_1	PLANA:0000034: epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:39:24 2019
dd_Smed_v4_357_0_1	PLANA:0000034: epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:39:24 2019
dd_Smed_v4_3749_0_1	PLANA:0000034: epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:39:24 2019
dd_Smed_v4_5099_0_1	PLANA:0000034: epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:39:24 2019
dd_Smed_v4_14507_0_1	PLANA:0000034: epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:39:24 2019
dd_Smed_v4_8295_0_1	PLANA:0000034: epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:39:25 2019
dd_Smed_v4_11406_0_1	PLANA:0000034: epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:39:25 2019
dd_Smed_v4_12992_0_1	PLANA:0000034: epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:39:25 2019
dd_Smed_v4_474_0_1	PLANA:0000034: epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:39:25 2019
dd_Smed_v4_11828_0_1	PLANA:0000034: epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:39:25 2019
dd_Smed_v4_12145_0_1	PLANA:0000034: epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:39:25 2019
dd_Smed_v4_6557_0_1	PLANA:0000034: epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:39:25 2019
dd_Smed_v4_8371_0_1	PLANA:0000034: epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:39:25 2019
dd_Smed_v4_5169_0_1	PLANA:0000034: epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:39:25 2019
dd_Smed_v4_14143_0_1	PLANA:0000034: epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:39:25 2019
dd_Smed_v4_8208_0_1	PLANA:0000034: epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:39:25 2019
dd_Smed_v4_3340_0_1	PLANA:0000034: epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:39:25 2019
dd_Smed_v4_14711_0_1	PLANA:0000034: epidermis	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28292427	Thu Dec 19 11:39:25 2019
