Accession	Term	experimental evidence	biotype	life cycle stage	Sample Type	Curator (ORCID)	PMID	Date
dd_Smed_v6_10016_0_1	PLANA:0000418: head	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28171748	Tue Jan 14 17:30:38 2020
dd_Smed_v6_10020_0_1	PLANA:0000418: head	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28171748	Tue Jan 14 17:30:38 2020
dd_Smed_v6_100266_0_1	PLANA:0000418: head	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28171748	Tue Jan 14 17:30:38 2020
dd_Smed_v6_10032_0_1	PLANA:0000418: head	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28171748	Tue Jan 14 17:30:38 2020
dd_Smed_v6_10040_0_1	PLANA:0000418: head	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28171748	Tue Jan 14 17:30:38 2020
dd_Smed_v6_10041_0_1	PLANA:0000418: head	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28171748	Tue Jan 14 17:30:38 2020
dd_Smed_v6_10042_0_1	PLANA:0000418: head	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28171748	Tue Jan 14 17:30:38 2020
dd_Smed_v6_10045_0_1	PLANA:0000418: head	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28171748	Tue Jan 14 17:30:38 2020
dd_Smed_v6_10047_0_1	PLANA:0000418: head	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28171748	Tue Jan 14 17:30:38 2020
dd_Smed_v6_10052_0_1	PLANA:0000418: head	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28171748	Tue Jan 14 17:30:38 2020
dd_Smed_v6_10055_0_1	PLANA:0000418: head	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28171748	Tue Jan 14 17:30:38 2020
dd_Smed_v6_100558_0_1	PLANA:0000418: head	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28171748	Tue Jan 14 17:30:38 2020
dd_Smed_v6_10058_0_1	PLANA:0000418: head	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28171748	Tue Jan 14 17:30:38 2020
dd_Smed_v6_10075_0_1	PLANA:0000418: head	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28171748	Tue Jan 14 17:30:38 2020
dd_Smed_v6_10079_0_1	PLANA:0000418: head	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28171748	Tue Jan 14 17:30:38 2020
dd_Smed_v6_10083_0_1	PLANA:0000418: head	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28171748	Tue Jan 14 17:30:38 2020
dd_Smed_v6_10086_0_1	PLANA:0000418: head	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28171748	Tue Jan 14 17:30:38 2020
dd_Smed_v6_10098_0_1	PLANA:0000418: head	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28171748	Tue Jan 14 17:30:38 2020
dd_Smed_v6_10099_0_1	PLANA:0000418: head	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28171748	Tue Jan 14 17:30:38 2020
dd_Smed_v6_10100_0_1	PLANA:0000418: head	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28171748	Tue Jan 14 17:30:38 2020
dd_Smed_v6_10104_0_1	PLANA:0000418: head	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28171748	Tue Jan 14 17:30:38 2020
dd_Smed_v6_10120_0_1	PLANA:0000418: head	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28171748	Tue Jan 14 17:30:38 2020
dd_Smed_v6_10121_0_1	PLANA:0000418: head	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28171748	Tue Jan 14 17:30:39 2020
dd_Smed_v6_10124_0_1	PLANA:0000418: head	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28171748	Tue Jan 14 17:30:39 2020
dd_Smed_v6_10129_0_1	PLANA:0000418: head	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28171748	Tue Jan 14 17:30:39 2020
dd_Smed_v6_1013_0_1	PLANA:0000418: head	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28171748	Tue Jan 14 17:30:39 2020
dd_Smed_v6_10131_0_1	PLANA:0000418: head	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28171748	Tue Jan 14 17:30:39 2020
dd_Smed_v6_10132_0_1	PLANA:0000418: head	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28171748	Tue Jan 14 17:30:39 2020
dd_Smed_v6_10136_0_1	PLANA:0000418: head	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28171748	Tue Jan 14 17:30:39 2020
dd_Smed_v6_10140_0_1	PLANA:0000418: head	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28171748	Tue Jan 14 17:30:39 2020
dd_Smed_v6_1015_0_1	PLANA:0000418: head	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28171748	Tue Jan 14 17:30:39 2020
dd_Smed_v6_10152_0_1	PLANA:0000418: head	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28171748	Tue Jan 14 17:30:39 2020
dd_Smed_v6_10157_0_1	PLANA:0000418: head	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28171748	Tue Jan 14 17:30:39 2020
dd_Smed_v6_10158_0_1	PLANA:0000418: head	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28171748	Tue Jan 14 17:30:39 2020
dd_Smed_v6_10173_0_1	PLANA:0000418: head	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28171748	Tue Jan 14 17:30:39 2020
dd_Smed_v6_10175_0_1	PLANA:0000418: head	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28171748	Tue Jan 14 17:30:39 2020
dd_Smed_v6_10176_0_1	PLANA:0000418: head	ECO:0000295	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	28171748	Tue Jan 14 17:30:39 2020
