Accession	Term	experimental evidence	biotype	life cycle stage	Sample Type	Curator (ORCID)	PMID	Date
KF664582	PLANA:0000429: neoblast	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	24063805	Fri Dec 20 02:00:22 2019
KF664582	PLANA:0002142: parenchyma	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	VID	24063805	Fri Dec 20 02:00:22 2019
KF664582	PLANA:0000429: neoblast	ECO:0001839	PLANA:0000027	PLANA:0000214	PLANA:0000136	VID	24063805	Fri Dec 20 02:00:54 2019
KF664582	PLANA:0002142: parenchyma	ECO:0001839	PLANA:0000027	PLANA:0000214	PLANA:0000136	VID	24063805	Fri Dec 20 02:00:54 2019
KF664582	PLANA:0003304: testis primordium	ECO:0001839	PLANA:0000027	PLANA:0000214	PLANA:0000136	VID	24063805	Fri Dec 20 02:00:54 2019
KF664582	PLANA:0000429: neoblast	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	VID	24063805	Fri Dec 20 02:01:20 2019
KF664582	PLANA:0002142: parenchyma	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	VID	24063805	Fri Dec 20 02:01:20 2019
KF664582	PLANA:0000208: testis	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	VID	24063805	Fri Dec 20 02:01:20 2019
KF664583	PLANA:0002044: germline stem cell	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	VID	24063805	Fri Dec 20 02:04:57 2019
KF664583	PLANA:0000227: germ cell	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	VID	24063805	Fri Dec 20 02:04:57 2019
