Accession	Term	experimental evidence	biotype	life cycle stage	Sample Type	Curator (SIMR id)	PMID	Date
ADW27177.1	PLANA:0000103: central nervous system	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	eld	21806978	Fri Nov 15 10:59:44 2019
ADW27177.1	PLANA:0000097: ventral nerve cord	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	eld	21806978	Fri Nov 15 10:59:45 2019
ADW27177.1	PLANA:0003116: parenchymal cell	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	eld	21806978	Fri Nov 15 10:59:45 2019
ADW27177.1	PLANA:0000429: neoblast	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	eld	21806978	Fri Nov 15 10:59:45 2019
Smed-Axin-1	PLANA:0000103: central nervous system	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	eld	21806978	Fri Nov 15 10:59:45 2019
Smed-Axin-1	PLANA:0000097: ventral nerve cord	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	eld	21806978	Fri Nov 15 10:59:45 2019
Smed-Axin-1	PLANA:0003116: parenchymal cell	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	eld	21806978	Fri Nov 15 10:59:45 2019
Smed-Axin-1	PLANA:0000429: neoblast	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	eld	21806978	Fri Nov 15 10:59:45 2019
Smed-Axin-A	PLANA:0000103: central nervous system	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	eld	21806978	Fri Nov 15 10:59:45 2019
Smed-Axin-A	PLANA:0000097: ventral nerve cord	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	eld	21806978	Fri Nov 15 10:59:45 2019
Smed-Axin-A	PLANA:0003116: parenchymal cell	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	eld	21806978	Fri Nov 15 10:59:45 2019
Smed-Axin-A	PLANA:0000429: neoblast	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	eld	21806978	Fri Nov 15 10:59:45 2019
SMED30033656	PLANA:0000103: central nervous system	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	eld	21806978	Fri Nov 15 10:59:45 2019
SMED30033656	PLANA:0000097: ventral nerve cord	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	eld	21806978	Fri Nov 15 10:59:45 2019
SMED30033656	PLANA:0003116: parenchymal cell	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	eld	21806978	Fri Nov 15 10:59:45 2019
SMED30033656	PLANA:0000429: neoblast	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	eld	21806978	Fri Nov 15 10:59:45 2019
Smed-Axin-2	PLANA:0000103: central nervous system	ECO:0001839	PLANA:0000024	PLANA:0004504	PLANA:0000136	eld	21806978	Fri Nov 15 11:00:18 2019
