Accession	Term	experimental evidence	biotype	life cycle stage	Sample Type	Curator (SIMR id)	PMID	Date
SMED30002177	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30002247	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30002803	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30002889	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30003028	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30003029	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30003057	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30003118	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30003202	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30003284	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30003721	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30003779	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30004192	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30004248	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30004353	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30004535	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30004615	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30004772	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30004839	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30004946	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30005227	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30005636	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30005686	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30005792	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30005871	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30005906	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30005910	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30005918	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30005998	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30006428	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30006590	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30006592	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30006941	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30007201	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30007345	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30007476	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30007641	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30007886	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30007988	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30008074	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30008102	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30008130	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30008190	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30008218	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30008237	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30008464	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30008485	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30008523	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30008976	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30009122	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30009145	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30009268	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30009679	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30009842	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30009924	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30010210	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30010244	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30011143	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30011345	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30011373	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30011375	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30011531	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30011876	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
SMED30011914	PLANA:0000003: Stage 3	ECO:0000295	PLANA:0000027	PLANA:0000003	PLANA:0000136	eld	28072387	Fri Nov 15 18:26:55 2019
