Accession	Term	experimental evidence	biotype	life cycle stage	Sample Type	Curator (SIMR id)	PMID	Date
DN315293	PLANA:0000208: testis	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	16344473	Mon Nov 11 17:39:59 2019
DN315293	PLANA:0000026: gut	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	16344473	Mon Nov 11 17:39:59 2019
DN298962	PLANA:0000208: testis	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	16344473	Mon Nov 11 17:40:45 2019
DN298962	PLANA:0000103: central nervous system	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	16344473	Mon Nov 11 17:40:45 2019
DN296471	PLANA:0000208: testis	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	16344473	Mon Nov 11 17:41:27 2019
DN296471	PLANA:0000103: central nervous system	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	16344473	Mon Nov 11 17:41:27 2019
DN296471	PLANA:0000204: ovary	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	16344473	Mon Nov 11 17:41:27 2019
DN315298	PLANA:0000208: testis	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	16344473	Mon Nov 11 17:41:53 2019
DN315298	PLANA:0000103: central nervous system	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	16344473	Mon Nov 11 17:41:53 2019
DN315298	PLANA:0000204: ovary	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	16344473	Mon Nov 11 17:41:53 2019
DN315298	PLANA:0000429: neoblast	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	16344473	Mon Nov 11 17:42:25 2019
DN313409	PLANA:0000429: neoblast	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	16344473	Mon Nov 11 17:42:54 2019
DN313409	PLANA:0000208: testis	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	16344473	Mon Nov 11 17:42:54 2019
DN303300	PLANA:0000429: neoblast	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	16344473	Mon Nov 11 17:43:27 2019
DN303300	PLANA:0000208: testis	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	16344473	Mon Nov 11 17:43:27 2019
DN303300	PLANA:0000103: central nervous system	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	16344473	Mon Nov 11 17:43:27 2019
DN313376	PLANA:0000208: testis	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	16344473	Mon Nov 11 17:43:59 2019
DN313376	PLANA:0000103: central nervous system	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	16344473	Mon Nov 11 17:43:59 2019
DN304066	PLANA:0000208: testis	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	16344473	Mon Nov 11 17:44:24 2019
DN304066	PLANA:0000204: ovary	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	16344473	Mon Nov 11 17:44:24 2019
DN297663	PLANA:0000208: testis	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	16344473	Mon Nov 11 17:44:57 2019
DN297663	PLANA:0000204: ovary	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	16344473	Mon Nov 11 17:44:57 2019
DN298751	PLANA:0000208: testis	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	16344473	Mon Nov 11 17:45:23 2019
DN298751	PLANA:0000204: ovary	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	16344473	Mon Nov 11 17:45:23 2019
DN298751	PLANA:0000103: central nervous system	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	16344473	Mon Nov 11 17:45:23 2019
DN311193	PLANA:0000208: testis	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	16344473	Mon Nov 11 17:45:53 2019
PL06021B1D11	PLANA:0000026: gut	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	16344473	Mon Nov 11 17:46:24 2019
DN303981	PLANA:0000026: gut	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	16344473	Mon Nov 11 17:46:46 2019
DN303981	PLANA:0000208: testis	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	16344473	Mon Nov 11 17:46:46 2019
DN311405	PLANA:0000208: testis	ECO:0001839	PLANA:0000027	PLANA:0004503	PLANA:0000136	eld	16344473	Mon Nov 11 17:47:19 2019
