Accession	Term	experimental evidence	biotype	life cycle stage	Sample Type	Curator (SIMR id)	PMID	Date
Smed-slc44a-2	PLANA:0000053: distal tubule	ECO:0001047	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	21828097	Wed Nov 13 11:01:20 2019
Smed-slc2a-2	PLANA:0000047: collecting duct	ECO:0001047	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	21828097	Wed Nov 13 11:03:15 2019
Smed-slc2a-4	PLANA:0000047: collecting duct	ECO:0001047	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	21828097	Wed Nov 13 11:03:15 2019
Smed-slc4a-2	PLANA:0000047: collecting duct	ECO:0001047	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	21828097	Wed Nov 13 11:03:15 2019
Smed-slc4a-7	PLANA:0000047: collecting duct	ECO:0001047	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	21828097	Wed Nov 13 11:03:15 2019
Smed-slc6a-5	PLANA:0000047: collecting duct	ECO:0001047	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	21828097	Wed Nov 13 11:03:15 2019
Smed-slc6a-9	PLANA:0000047: collecting duct	ECO:0001047	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	21828097	Wed Nov 13 11:03:15 2019
Smed-slc7a-6	PLANA:0000047: collecting duct	ECO:0001047	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	21828097	Wed Nov 13 11:03:15 2019
Smed-slc9a-3	PLANA:0000047: collecting duct	ECO:0001047	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	21828097	Wed Nov 13 11:03:15 2019
Smed-slc10a-2	PLANA:0000047: collecting duct	ECO:0001047	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	21828097	Wed Nov 13 11:03:15 2019
Smed-slc12a-1	PLANA:0000047: collecting duct	ECO:0001047	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	21828097	Wed Nov 13 11:03:15 2019
Smed-slc12a-4	PLANA:0000047: collecting duct	ECO:0001047	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	21828097	Wed Nov 13 11:03:15 2019
Smed-slc24a-2	PLANA:0000047: collecting duct	ECO:0001047	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	21828097	Wed Nov 13 11:03:15 2019
Smed-slc24a-3	PLANA:0000047: collecting duct	ECO:0001047	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	21828097	Wed Nov 13 11:03:15 2019
Smed-slc24a-7	PLANA:0000047: collecting duct	ECO:0001047	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	21828097	Wed Nov 13 11:03:15 2019
Smed-slc24a-8	PLANA:0000047: collecting duct	ECO:0001047	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	21828097	Wed Nov 13 11:03:15 2019
Smed-slc28a-2	PLANA:0000047: collecting duct	ECO:0001047	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	21828097	Wed Nov 13 11:03:15 2019
Smed-slc30a-3	PLANA:0000047: collecting duct	ECO:0001047	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	21828097	Wed Nov 13 11:03:15 2019
Smed-slc40a1	PLANA:0000047: collecting duct	ECO:0001047	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	21828097	Wed Nov 13 11:03:16 2019
Smed-slc42a-2	PLANA:0000047: collecting duct	ECO:0001047	PLANA:0000024	PLANA:0004504	PLANA:0000136	stn	21828097	Wed Nov 13 11:03:16 2019
