Accession	Term	experimental evidence	biotype	life cycle stage	Sample Type	Curator (ORCID)	PMID	Date
dd_Smed_v4_850_0_1	PLANA:0000025: nervous system	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:53:17 2020
dd_Smed_v4_5182_0_1	PLANA:0000025: nervous system	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:53:17 2020
dd_Smed_v4_2113_0_1	PLANA:0000025: nervous system	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:53:17 2020
dd_Smed_v4_6243_0_1	PLANA:0000025: nervous system	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:53:17 2020
dd_Smed_v4_5042_0_1	PLANA:0000025: nervous system	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:53:17 2020
dd_Smed_v4_341_0_1	PLANA:0000025: nervous system	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:53:17 2020
dd_Smed_v4_1331_0_1	PLANA:0000025: nervous system	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:53:17 2020
dd_Smed_v4_23203_0_1	PLANA:0000025: nervous system	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:53:17 2020
dd_Smed_v4_5675_0_1	PLANA:0000025: nervous system	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:53:17 2020
dd_Smed_v4_1582_0_1	PLANA:0000025: nervous system	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:53:17 2020
dd_Smed_v4_7344_0_1	PLANA:0000025: nervous system	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:53:17 2020
dd_Smed_v4_1095_0_1	PLANA:0000025: nervous system	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:53:17 2020
dd_Smed_v4_1139_0_1	PLANA:0000025: nervous system	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:53:17 2020
dd_Smed_v4_443_0_1	PLANA:0000025: nervous system	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:53:17 2020
dd_Smed_v4_3365_0_1	PLANA:0000025: nervous system	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:53:17 2020
dd_Smed_v4_8058_0_1	PLANA:0000025: nervous system	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:53:17 2020
dd_Smed_v4_246_0_1	PLANA:0000025: nervous system	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:53:17 2020
dd_Smed_v4_255_0_1	PLANA:0000025: nervous system	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:53:17 2020
dd_Smed_v4_938_0_1	PLANA:0000025: nervous system	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:53:17 2020
dd_Smed_v4_13843_0_1	PLANA:0000025: nervous system	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:53:17 2020
dd_Smed_v4_10320_0_1	PLANA:0000025: nervous system	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:53:17 2020
dd_Smed_v4_11285_0_1	PLANA:0000025: nervous system	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:53:17 2020
dd_Smed_v4_1044_0_1	PLANA:0000025: nervous system	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:53:17 2020
dd_Smed_v4_4415_0_1	PLANA:0000025: nervous system	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:53:17 2020
dd_Smed_v4_512_0_1	PLANA:0000025: nervous system	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:53:17 2020
dd_Smed_v4_9063_0_1	PLANA:0000025: nervous system	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 16:53:17 2020
